Schematic_Node_ID,Schematic_Text
3150,NFY029
3089,I_NFY029
3372, Local Inflow to 
New Bullards Bar Reservoir
3298,I_NBLDB
3435,D_OGN005_CMT000
3406,OGN005
3220,LRT000
3209,D_MFY013_LRT000
3367, Oregon Creek
3373,I_OGN005
3384,C_OGN004
3300,OGN004
3352,C_OGN005
3407,EPARK
3288,D403B
3279,City of American 
Canyon
3248,C_ORP000
3456,I_LOSVQ
3344,C_TRNSF
3462,D_CCC019_CCWD
3398,C_CCC004
3482,D_OMR021_ORP000
3479,D_VCT002_ORP000
3430,C_OMR027
3205,C_OMR024A
3349,C_OMR021
3353,C_OMR013A
3470,C_OMR024B
3230,S_LOSVQ
3368,C_OMR013B
3213,OMR021
3257,ORP000
3392,CCC004
3334, Contra Costa
Water District
3465,VCT002
3417,LOSVQ
3427,TRNSF
3303,CCC007
3256,OMR027
3415,OMR024
3449,OMR013
3376,DD_OMR027_OMR
3359, Delta Depletion
3363,C_RSL001B
3391, Indian Slough
3228, Old River
Pumping Station
3206, Pumping Plant No. 1
3478, Contra Costa Canal
3242, Victoria Canal 
Pumping Station
3332,OMR018
3419,C_OMR018
3382,RSL001
3436,D_RSL004_CCC004
3492,OMR014
3386,C_OMR014
3312,RSL004
3212,C_RSL001A
3323,LVP007
3390,C_LVP007
3404,MAQ057
3405,D_MAQ057_LVP007
3336,USGS 11313405 Old River at Bacon Island
 USGS 11312676 Middle River at Middle River
3389,MFY012
3516,MFY013
3605,C_MFY012
3590,C_MFY013
3800,I_CCH053
3777,R_26N_NA_EMD007
3525,I109
3749,D109
3916,SAC136
3506,C_SAC136
3472,CT_VERONA
3474,E_BLKBT
3468,E_BRYSA
3585,E_CLRLK
3571,E_CMBIE
3383,E_CMPFW
3554,E_ENGLB
3520,E_EPARK
3654,E_FOLSM
3533,E_INDVL
3579,E_KSWCK
3649,E_LGRSV
3617,E_LKVLY
3577,E_LOSVQ
3813,E_LWSTN
3592,E_MERLC
3253,E_NBLDB
3595,E_NTOMA
3883,E_OROVL
3607,E_RLLNS
3260,E_SGRGE
3618,E_SHSTA
4234,E_SLYCK
3614,E_THRMA
4080,E_TRNTY
3555,E_WKYTN
3616,D_SAC196_MTC000
3655,MTC000
3381,SAC195
3502,C_SAC195
3550,3Bs FRS
3379,USGS 11414196
Combined Flow Drum No 1 and 2 PP
near Blue Canyon
3846,BSL000
3712,C_BSL001A
4052,D_SBP021_DWRPS2
4032,R_DWRPS1_SBP012
3794,D_SBP012_DWRPS1
4196,USGS 11462190 
Lake Valley Canal near Emigrant Camp
3996,USGS 11433500 
Middle Fork American River
near Auburn
Discontinued
4019,USGS 11433300
Middle Fork American River
near Forest Hill
3992,USGS 11444500
South Fork American River near Placerville
3695,Old and Middle River
4049, Thomes Creek
3731,D_STN004_GCC007
3998,D_CBD028_08S_SA3
3962,USGS 11421790
Bear River below Dutch Flat Afterbay
near Dutch Flat
3914,Drum Afterbay
3610,Towle Canal Diversion Dam
4186,CCC019
4074,C_CCC007
3495,D_CHIPPS_CCC019
3958,Mallard Slough Intake
4188, Closure Term
3922,Kellogg Creek
3882,SR_26S_MOK014
3868,NFF008
3738,C_NFF008
3844,FTR074
3581,C_FTR074
4009,SFF002
3806,C_SFF002
4222, Closure Term
3966,USGS 11413000 North Fork Yuba River
 below Goodyears Bar
3817, Our House Diversion Dam
4251, Log Cabin Diversion Dam
4109,USGS 11417500
South Fork Yuba River
 at Jones Bar near Grass Valley
4005,USGS 11408870
Lohman Ridge Tunnel
at Intake near Camptonville
3910,USGS 11408880
Middle Fork Yuba River
 below Our House Dam near Camptonville
4252,USGS 11409400
Oregon Creek below Log Cabin Dam
near Camptonville
3915,USGS 11383500
Deer Creek near Vina
4174,USGS 11455000
Putah Creek near Davis,
Discontinued
4268,USGS 11397000
South Fork Feather River at Enterprise
Discontinued
4310,USGS 11406500
West Branch Feather River at Yankee Hill,
Discontinued
4177,USGS 11395150
South Fork Tunnel near Strawberry

3788,USGS 111395030
South Fork Feather River below
Little Grass Valley Dam

3890,USGS 11395200
South Fork Feather River below
Diversion Dam near Strawberry Valley 

3729,USGS 11394500
Middle Fork Feather River near Merrimac
4242,USGS 11404900 
Poe Powerhouse  below
Poe Dam  near Jarbo Gap
4215,Local Inflow to Cache Creek
3981,Spring Creek Conduit
4070,USGS 11396350 
South Fork Feather River at Ponderosa Dam
Discontinued

4200, WTP
DEF
4124,D_WTPDEF_25_PU
4198,The City of Vacaville has access to
13 mgd capacity at the North Bay
Regional water treatment plant which
is combined with 10 mgd capacity of
the City's Diatomaceous Earth Filter
water treatment plant
3685, Losses
4055,D_NBA027_NBALOS
3836, Little Chico Creek drains into Angel Slough
4064,Bear River Diversion Dam
4240,D_DRC005_05_NA
3988,D_GCC065_08S_PA
4014,Miscellaneous FRSA diverters
4068,Garden Highway MWC
4288,Tudor MWC
3819,Oswald WD
3807,D_CBC001_CBCLOS
4053,D_BEC021_BECLOS
4143,D_LBC001_LBCLOS
4241,D_SJR006_ANTOC
3576,City of Antioch
3925,CHCGO
4158,C_CHCGO
3913,D_CCC007_ANTOC
3776,SAC168
3765,C_SAC169
4015,USGS 11389000
Sacramento River at Butte City
4204,D_SEC009_17S_PR
3785,BRR072
4123,C_BRR072
3829,Upper Boarman Canal
Sealed shut 02/86
4280,YUB022
3802,C_YUB022
4111,USGS 11418000
Yuba  River below Englebright Dam
near Smartville
3751,D_CGT005_14_NA
3820,BVID diversion from North Yuba River/Colgate Tunnel
into Upper Main Canal
discontinued in 1990
4043,D_CLRLK_CLLPT
3907,Clearlake-Lakeport
4030,D_SAC281_02_NA
3877,D_SAC273_03_NA
3713,D_SAC185_09_NA
4048,D_SAC185_08N_NA
4210,D_SAC146_08S_NA1
3816,D_SAC129_08S_NA2
3750,D_SAC081_21_NA
4089,D_SAC075_22_NA
4044,USGS 11425000
Feather River near Nicolaus
Discontinued
3973,D_SAC136_18_NA
3682,CT_WILKINSSL
4085, Closure Term
4276,CT_DAVIS
4142, Closure Term
3770,CT_YOLO
4255, Closure Term
3952,CT_WHEATLAND
4243, Closure Term
3842,CT_SMARTVILLE
4003, Closure Term
3762,CT_FAIROAKS
4106, Closure Term
3781,DD_SAC000_SACW
4079, Delta Depletion
3784,DD_SAC041_SACN
4294, Delta Depletion
4205,Minor non-project diversions
aggregated with CVP
settlement contractors
3686,Thermalito Power Canal
and Thermalito Forebay
4590,CGT005
4713,C_CGT005
4083,NFY002
3774,C_NFY002
4401,D_NBLDB_CGT005
4020,WLF013
4165,C_WLF013
3843,D_WLF013_NIDDC_NA3
4455,R_GRSVL_WLF021
4805,D_SAC074_WTPDWP
4156, WTP
DWP
4390,D_WTPDWP_20_NU1
4185, Davis-Woodland Water Supply Project
4774, THRMF
4692,S_THRMF
3967,E_THRMF
4214,CT_NICOLAUS
4775, Closure Term
4338,USGS 11421770
Bear River below
Drum Afterbay near Blue Canyon
4383,USGS 11421780
Chicago Park Flume near Dutch Flat
4031,Drum Canal Wasteway
3821,South Yuba Canal Wasteway
3889, Rock Creek Reservoir
4791,HKC002
4398,C_HKC002
4493,Accretions to Hendricks Canal
and discharges to Long Ravine
not modeled in CalSim 3.0
4675,I_WBF015
4286,Local Inflow
4778, RVPHB
4672,S_RVPHB
4609,C_RVPHB
4439, West Branch
Feather River
4661,I_WBF030
4466, 20_NU2
Winters, Esparto CSD,
Madison CSD,
small communities 
4415,D_PSC003_PSCLOS
4777, Losses
4757,CT_SACSLOUGH
4705, Closure Term
4438,SG212_COW007_33
4342,D_SAC109_19_SA
4483,Closure term at Verona moved
upstream to better model flood
flows over the Fremont Weir
4462,RVC000
4117,D_THRMA_RVC000
4319,USGS 11406890
Richvale Canal at Intake
4613,D_DRM002_SYC001
4592,D_DRM003_DRMLOS
4441,D_ABN006_23_NA
4577, Closure Term
4737,CT_OROVILLE
4739,For modeling purposes, flows in
PG&E lateral have been combined
with flows in Western Canal
4324,TTC000
4514,C_TTC000
4804, Toadtown Powerhouse
4600,ABN006
4532,C_ABN006
4340,South Sutter Water District Diversions
at Aitken Ranch Dam, Tom Glenn Dam,
Davis Dam on Auburn Ravine and
Coppin Dam on Cross Canal
4375,Placer County Water Agency Diversions
at Nelson Lane Dam, Pleasant Grove Dam, and Moore Dam
4678,Nevada Irrigation District Diversions
at Auburn Ravine Dam and Hemphill Dam
4597,ABN014
4784,C_ABN014
4751,NID Lincoln Gaging Station
4417,Site of proposed
Garden Bar Dam
4753,I_BRR023
4571, Local Inflow to
Garden Bar Dam site
4318,R_02_NU_SAC281
4699, EAWWTP
4409,R_EAWWTP_CSL005
4530,R_25_PU_EAWWTP
4503, WLWWTP
4461,R_20_NU1_WLWWTP
4239, DVWWTP
4469,R_20_NU1_DVWWTP
4562,D_THRMF_12_NU1
4660,Colgate Penstock not modeled
explicitly. Simulated flows included
 in arc C_NBLDB
4687,D_LOSVQ_TRNSF
4479,C_LOSVQ
4404, EBMUD
4349,D_MAQ057_EBMUD
4761, WSWWTP
4478,SR_60N_SJR022
4685,C_SAC000
4707,D407
4808,PSC017
4768,C_PSC017
4553,D_PSC017_WTPNBR
4779,WLW000
4411,C_WLW000
4783,CGT006
4403,YUB034
4680,C_YUB034
4634,USGS 11413510
New Colgate Powerhouse near French Corral
4604,WTP
BLV
4426,D_WTPBLV_03_PU2
4677, Delta Accretion
4727,DA_SJRW_SJR013_DV
4758,DA_SACW_SAC000_DV
4582, Delta Accretion
4715, Delta Accretion
4708,DA_SACS_SAC017_DV
4408,DA_SACN_SAC041_DV
4545, Delta Accretion
4405,DA_MOK_MOK004_DV
4527, Delta Accretion
4794, Delta Accretion
4446,DA_SJRE_SJR026_DV
4798, Delta Accretion
4786,DA_OMR_OMR027_DV
4738,I409
4453,I406B
4797,D406
4607,D400B
4481,I400
4449,BTC015
4695,C_BTC015
4669, LCWWTP
4754,R_LCWWTP_FTR025
4433,R_15N_NU_LCWWTP
4471,R_15S_NU_LCWWTP
4750,AMR006
4587,C_AMR006
4732,USGS 11447000 American
River at H-Street, Discontinued, DWR
A07140
4726,C_CGT006
4734,SAC061
4361,C_SAC061
4627,MFY005
4728,C_MFY005
4684,NFA019
4843,C_NFA019
4552,WBF039
4818,C_WBF039
4581,Confluence of West Branch Feather River
and Philbrook Creek
4823,SR_15S_BRR004
4541,YBP037
4505,C_YBP037
4838,USGS 11391021 
Discontinued, DWR A02930 (YBY)
Fremont Weir Spill to Yolo Bypass
4825,R_WSWWTP_SJR028
4819,R_60N_NU1_WSWWTP
4467,KLR006
4826,C_KLR005
4846,Wallace Weir
1778,R_60N_NA3_SJR028
4836,SJR028
4845, City of Stockton DWSP
4844,D_SJR028_WTPDWS
4835,SG170_SJR028_26
4847,Tuloc
4840,C_SJR062
4837,C_SJR056
4850,C_SJR070
4848,C_CAA000
4849,CAA003
4839, Jones Pumping Plant
4842,C_CAA002
4841,SJR062
4858,SJR056
4855,CAA002
4867, Clifton Court Forebay
4874,DMC000
4851, Banks Pumping Plant
4884,SJR081
4887,SJR070
4882,SJR038
4860,MCD021
4880,C_SJR038
4881,I_TULOC
4869,SR_61_SJR043
4877,SJR053
4879, Goodwin Diversion Dam
4886,C_OMR039
4852,SJR048
4853,C_SJR033
4864,C_SJR053a
4868,SJR033
4859,C_OMR028
4866,C_SJR048
4856,SG158_SJR048_24
4862,I_NHGAN
4861,C_SJR042
4871,Melon
4873,SJR042
4885,SG169_SJR033_26
4875,C_SJR043
4872,OMR028
4888,SG160_SJR038_24
4857,C_TULOC
4854,SR_60S_SJR028
4870,SR_61_SJR053
4865,D419
4889,NHGAN
4883, Local Inflow to 
Tullock Reservoir
4878,SJR043
4863,SG159_SJR042_24
4876, Calaveras River
4890,SBA042
4891,SBA020
4892,SBA029
4893,SBA009
4894,SBA016
4895,SBA036
4896,D_SBA016_DELVE
4897,South Bay Pumping Plant
4898,Del Valle Pumping Plant
4899,S_NHGAN
4900,S_MELON
4901,S_TULOC
5125,Local Inflow to Deer Creek
5009,D_OMR028_DMC003
5014,OMR039
5158,C_SJR053b
1389,NNA013
5058,CAA000
4996,D_OMR027_CAA000
4984,C_CAA003
4979,SG157_SJR056_24
5050,SR_71_OMR039
5059,C639
5084,D418
5093,D_WTPJAC_AMCYN
5114,MOK019
5075,C_MOK019
4960,C501
5002,D409B
4947,C_SJR072
5142,YB-90, South Canal from Bear River
CDEC BEV
5037,STH004
4945,E_DELVE
5057,D420
5121,CSL004
4989,C_CSL005
5054, Closure Term
5008,CT_WOODLAND
5052,D_FPT013_FSC013
5101,D_CAA002_50_PA2
4999,SG380_AMR004_66
5146,SG234_ANT010_40
5016,SG221_BTL006_36
5023,SG357_CMPFW_62
5144,SG361_BRR004_62
5131,SG272_BCC004_50
5015,SG323_CBD031_56
5000,SG329_CBD000_56
5011,SG219_CWD003_35
5141,SG214_COW003_33
5063,SG258_DRC005_47
4948,SG242_ELD005_42
5078,SG352_FTR029_61
5132,SG362_FTR012_63
5041,SG364_FTR008_64
5076,SG366_FTR003_64
4977,SG245_MLC004_43
5120,SG226_PYN001_38
5043,SG405_PTH007_69
5012,SG222_SAC269_37
5149,SG227_SAC259_39
4962,SG235_SAC232_41
5111,SG247_SAC224_44
5124,SG259_SAC218_48
5018,SG273_SAC196_51
5079,SG293_SAC148_53
4963,SG330_SAC092_57
5090,SG367_SAC083_65
4972,SG369_SAC081_65
4988,SG381_SAC063_67
4953,SG413_SAC017_71
4990,SG418_SAC000_72
5031,SG267_STN004_49
5024,SG333_BSL001_58
5077,SG340_SBP012_58
4964,SG253_THM005_45
5103,SG406_YBP020_70
5095,SG412_YBP002_70
5128,SG351_YUB002_60
4951,S_SCOTF
5073, SCOTF
5129,DER022
4946,C_SCOTF
5122,D_DER022_DES006
4983,DER011
5021,DER004
4949,DER018
4986,D_DER011_NIDDC_NA2
5094, Tunnel Canal
4995,Newtown Canal
5047,DS Canal
4993,Lake Wildwood
4981,D_DER004_NIDDC_NA2
5010,C_DER022
4985,C_DER018
5135,C_DER011
5102,C_DER004
5028,I_DER004
4956,Local Inflow to 
Deer Creek
5152,DER027
5112,C_SYC020
5116,SYC020
4997,USGS 11414205
Deer Creek Powerhouse near Washington
5045,D_SFD003_CSD014
5067,C_SYC002
5130,C_SYC000
5019,SYC000
5147,USGS 11414200
South Yuba Canal near Emigrant Gap
5074,D_SPLDG_SYC000
5115,S_SPLDG
5134,SPLDG
5007,E_SPLDG
5044,I_SPLDG
5051,Local Inflow to 
Spaulding Reservoir
5166,WLDWD
5109,NWT013
5005,R_WLDWD_DER004
5029,D_NWT013_WLDWD
5137,D_DER018_NWT013
5004,D_NWT013_NIDDC_NA2
5126,Keystone Canal
5100,Local Inflow to Scotts Flat
5136,I_SCOTF
5164,E_SCOTF
5153,C_DER027
5161,SFD003
5160,C_SFD003
5165,I_SFD003
5183, Inflow to South Fork of Deer Creek 
Upstream from Diversion Dam
5171,Cascade Canal
5170,USGS 11414155
Spaulding No. 2 
Powerhouse 

5173,SYC001
5177,C_SYC001
5175,DER002
5186,C_DER002
5179, NIDDC_NA2
5182,R_NIDDC_NA2_DER002
5193,DES006
5185,CSD014
5218, NIDDC_NA1
5210,GRSVL
Grass Valley / Nevada City
5192,C_CSD014
5194,R_NIDDC_NA1_WLF017
5235,C_WLF017
5196,WLF017
5214,D_CSD014_GRSVL
5234,D_CSD014_NIDDC_NA1
5225,D_DES006_GRSVL
5213,D_DES006_NIDDC_NA1
5220,R_NIDDC_NA1_DER011
5200,SFY043
5217,C_SFY043
5221,C_SFY033
5215,SFY033
5246,C_SFY040
5224,SFY040
5269,C_SFY041
5249,SFY041
5265,C_SPLDG
5252,USGS 11414250
South Fork Yuba River
at Langs Crossing near Emigrant Gap

5226,D_SYC000_SFY041
5237,FDC011
5223,USGS 11414100
Fordyce Creek below  
Fordyce Dam


5242,C_FDC011
5227,FRDYC
5240,E_FRDYC
5250,I_FRDYC
5233,Inflow to 
Fordyce Lake
5231,S_FRDYC
5236,C_FRDYC
5275,USGS 11408550
Middle Yuba River below 
Milton Dam

5268,MFY044
5258,C_MFY044
5270,MFY045
5260,C_MFY045
5273,USGS 11408500
Middle Yuba River at Milton Dam
Discontinued
5238,MFY046
5271,USGS 11407900
Middle Yuba River below 
Jackson Meadows Dam
Replaced by NID YB-301



5262,C_MFY046
5267,JKSMD
5263,E_JKSMD
5266,I_JKSMD
5280,Inflow to 
Jackson Meadows 
5272,S_JKSMD
5281,C_JKSMD
5282,Jackson Meadows 
Reservoir

5285,C_LRT000
5288,BOWMN
5289,E_BOWMN
5290,I_BOWMN
5286,Local Inflow to 
Bowman Lake
5287,S_BOWMN
5291,C_BOWMN
5299,D_MFY045_MBT005
5296,MBT005
5310,USGS 11408000
Milton-Bowman Tunnel Outlet 
near Granteville
5311,C_MBT005
5303,Milton-Bowman
Tunnel


5320,CCS010
5306,C_CCS010
5315,CCS009
5322,C_CCS009
5321,USGS 11416500
Canyon Creek (South) below 
Bowman Lake

5317,D_CCS010_BSC000
5318,BSC000
5312,USGS 11416000
Bowman-Spaulding Canal Intake  
near Graniteville
5302,C_BSC000
5307,Bowman-Spaulding
Canal


5372,BSC009
5357,C_BSC010
5371,BSC011
5359,C_BSC011
5360,USGS 11416100
Bowman-Spaulding Canal  
at Jordan Creek Siphon
5350,USGS 11416200
Spaulding No. 3 Powerhouse  
near Emigrant Gap
5376,D_BSC010_SFY043
5356,I_LCBRF
5347,Texas, Fall, and Rucker Creeks
5370,Deer Creek
Dam
5335,C_SFY044
5325,SFY044
5340,BSC010
5336,C_BSC009
5346,SFA065
5367,SFA085
5339, Echo Lake Inflow
5369,I_ECHOL
5351,C_ECHOL
5364,TAHOE
5363,D_ECHOL_ELC001
5366,USGS 11434500
Echo Lake Conduit nr Phillips
5368,SLF010
5373, CAPLS
5374, Inflow to Lake 
Caples
5377,C_CAPLS
5380,S_CAPLS
5349,I_CAPLS
5379,E_CAPLS
5362,CPC008
5381,C_CPC008
5382, SILVR
5383, Inflow to Silver Lake
5384,C_SILVR
5389,S_SILVR
5396,I_SILVR
5385,E_SILVR
5388,SLF015
5391,C_SLF015
5398,USGS 11437000
Caples Lake Outlet nr Kirkwood
5400,USGS 11436000
Silver Lake Outlet nr Kirkwood
5399,C_SLF010
5403,SFA067
5404,I_SFA066
5405, South Fork American River nr Kyburz local inflow
5402,C_SFA085
5415,SFA066
5410,D_SFA066_EDC000
5418,C_EDC000
5416,C_SFA067
5421,C_SFA066
5422,USGS 11439500
South Fork American River near Kyburz
5429,USGS 11440000
Alder Creek near Whitehall
5430,D_EDC021_WTPRS1
5428, WTP
RS1
5423,D_WTPRS1_ELDID_NU3
5435,EDC007
5440,EDC004
5442,EDC021
5438,C_EDC007
5427,C_EDC004
5437,EDC000
5439,C_PLM001
5441,I_PLM001
5448,Plum Creek
5456,SFA059
5488,USGS 11440500
Plum Creek near Riverton
5475,D_EDC007_SFA059
5491,SFA063
5486,C_ALD001
5470,I_ALD002
5479,Alder Creek local inflow
5451,C_SFA065
5444,C_SFA063
5453,SFA048
5464,SLV005
5473,C_SLV005
5457,C_SFA059
5472,SFA035
5446,I_SFA030
5458, South Fork American River near Placerville Local Inflow
5495,C_SFA032
5455,D_SFA040_WRT000
5494, White Rock Tunnel
5500,WRT005
5499,C_WRT005
5496,USGS 11443460
White Rock Powerplant
5476,SFA039
5490,SFA032
5523, Chili Bar Reservoir
5474,C_SFA035
5503,RCK001
5507,C_RCK001
5502,I_RCK001
5484, Rock Creek
5505,USGS 11444201+11444280
Rock Creek near Placerville + Rock Creek Powerhouse
5530,USGS 11443500
South Fork American River near Camino
5504,C_SFA039
5506,Slab Creek Reservoir
5497,SFA046
5487,C_SFA045
5514,C_EDP003
5493,D_EDC021_EDP003
5535,USGS 11439300
El Dorado Powerhouse near Pollock Pines
5533,C_SFA046
5534,SFA045
5516,CMN006
5508,C_CMN006
5511,D_BSH003_CMN005
5519,CMN005
5498,D_SLV006_CMN005
5536,C_SFA048
5527,SLV016
5522,UNVLY
5537, Inflow to Union Valley Reservoir
5543,C_UNVLY
5521,S_UNVLY
5531,I_UNVLY
5548,E_UNVLY
5540,SLV017
5545,C_SLV017
5542, ICEHS
5550, Inflow to Ice House
5557,C_ICEHS
5529,S_ICEHS
5555,I_ICEHS
5559,E_ICEHS
5549,SSV013
5544,C_SSV013
5556,USGS 11441800
Silver Creek below Junction Dam near Pollock Pines
5554,USGS 11441500
Silver Creek near Ice House
5578,D_ICEHS_IHT002
5569,IHT002
5583,C_IHT002
5573,USGS 11440900
Jones Fork Powerplant near Kyburz
5575,RPT004
5574,C_RPT004
5565,USGS 11429300
Robbs Peak Powerhouse near Kyburz
5580,SLV014
5584,C_SLV016
5558,SLV015
5581,D_SLV015_JBT004
5591,JBT004
5585,SLV007
5586,C_JBT004
5612,C_SLV014
5590,C_SLV015
5587,SLV006
5622,Junction Reservoir
5601,Camino Reservoir
5603,C_SLV006
5595,C_CMN005
5610,USGS 11441895
Camino Powerhouse near Pollock Pines
5597,USGS 11441780
Jaybird Powerhouse near Pollock Pines
5607,USGS 11441002
Union Valley Powerplant near Kyburz
5596,C_SLV007
5599,ALD002
5619,C_ALD002
5605,D_ALD002_EDC004
5606,USGS 11441900
Silver Creek below Camino Diversion Dam
5623,C_SLV001
5628,USGS 114412000
Silver Creek near Placerville
5616,BSH003
5613, Brush Creek
5626,I_BSH003
5633,SFA044
5635,C_SFA044
5636,BSH002
5637,C_BSH003
5638,C_BSH002
5642,USGS 11442700
Brush Creek below Brush Creek Dam
5641,SFA040
5643,C_SFA040
5655,Brush Creek Reservoir
5646,LOONL
5649,S_LOONL
5644,C_LOONL
5656,GRL010
5651,C_GRL010
5653,GERLE
5657,S_GERLE
5658,C_LLT000
5660,LLT000
5659,D_LOONL_LLT000
5673,SFR005
5669,SFR006
5674,D_SFR006_RPT004
5665,I_SFR006
5667, South Fork Rubicon River
5671,I_LOONL
5675, Inflow to Loon Lake
5679,C_GERLE
5685,D_GERLE_SFR006
5754,C_SFR006
5693,C_SFR005
5721,SFR004
5745,C_SFR004
5736,RUB023
5726,C_RUB023
5683,RUB005
5700,C_RUB005
5724,RUB004
5701,MFA036
5703,MFA026
5729,C_MFA026
5772,MFA025
5712,C_MFA024
5707,MFA024
5718,C_MFA025
5725,C_STMPY
5681,STMPY
5688,S_STMPY
5687,I_STMPY
5702, Inflow to Stumpy Meadows Reservoir
5773,E_STMPY
5684, WTP
WAL
5694,D_WTPWAL_GDPUD_NU
5699,GDPUD_NU
5722,D_PLC007_GDD010
5704,PLC007
5752,C_PLC007
5770,C_PLC009
5709,C_PLC006
5774,C_BLT000
5728,BLT000
5720,D_LRB004_BLT000
5777,HHOLE
5769,S_HHOLE
5798,S_FRMDW
5747,FRMDW
5783,C_RUB041
5778,RUB041
5792,I_DCC010
5768, Duncan Creek
5766,DCC010
5750,C_DCC010
5786,DCC009
5765,DCC008
5793,C_DCC008
5782,C_DCC009
5764,D_DCC009_FRMDW
5741,I_FRMDW
5749, Inflow to French Meadows
5799,D_FRMDW_FMT002
5761,FMT002
5796,C_FMT002
5791,C_FRMDW
5781,MFA047
5788,MFA040
5759,C_MFA047
5797,RUB044
5784,C_RUB044
5808,C_RUB047
5807,RUB047
5833,I_RUB047
5828, Inflow to Rubicon Reservoir
5867,D_RUB047_RRT000
5812,RRT000
5817,LRB005
5819,C_RRT000
5818,I_LRB004
5814, Little Rubicon River
5841,LRB004
5823,LRB003
5820,C_LRB004
5854,C_LRB005
5856,RUB001
5805,C_HHOLE
5815,North Fork of Middle Fork
 American River
5864,I_NMA003
5811,C_NMA003
5852,C_MFA035
5853,C_MFA036
5824,MFA035
5857,D_MFA036_RLT007
5821,C_RUB001
5842,C_RUB002
5850,C_RUB004
5838,C_LNG012
5845,C_MFA040
5871,RLT007
5872,C_RLT007
5887,PLC009
5882,USGS 11432500
Pilot Creek near Georgetown
5890,USGS 11433040
Pilot Creek below Mutton Canyon
5886,PLC006
5888,Georgetown Divide Ditch
5898,USGS 11427765
Ralston Powerplant
5926,RUB002
5905,USGS 11433200
Rubicon River near Foresthill
5904,Interbay Dam
5862,Ralston Tunnel
5876,USGS 11427770
Middle Fork American below Interbay Dam near Foresthill
5881,MFA037
5875,MFA038
5880,USGS 11427760
Middle Fork American above Middle Fork Powerhouse near Foresthill
5900,C_MFA037
5870,MFT011
5866,C_MFT011
5885,USGS 11428600
Middle Fork Powerhouse near Foresthill
5925,C_MFA038
5901,MFT003
5947,MFT004
5891,C_MFT004
5931,C_MFT003
5928,D_HHOLE_MFT003
5893,C_NLC003
5936,NLC003
5892,C_SLC003
5918,SLC003
5894,D_NLC003_NCT001
5902,D_SLC003_SCT001
5927,C_NLC002
5957,C_SLC002
5932,NCT001
5909,C_NCT001
5889,C_SCT001
5920,SCT001
5950,NLC002
5930,SLC002
5915,LNG012
5944,USGS 11433100
Long Canyon Creek near French Meadows
5949,USGS 11433085
NF Long Canyon Creek below Diversion Tunnel
5917,USGS 11433065
SF Long Canyon Creek below Diversion Tunnel
5948,USGS 11433080
NF Long Canyon Creek Diversion Tunnel
5922,USGS 11433060
SF Long Canyon Creek Diversion Tunnel
5942,C_LRB003
5937,NMA003
5913,USGS 11433260
North Fork Middle Fork American River near Foresthill
5939,USGS 11427500
Middle Fork American River at French Meadows
6014,USGS 11427750
Duncan Canyon Creek below diversion Dam near French Meadows
5946,USGS 11427770
Duncan Canyon Creek near French Meadows
5987,USGS 11427960
Rubicon River below Rubicon Lake
5961,Rubicon Lake
6005,USGS 11427940
Rubicon-Rockbound Tunnel near Meeks Bay
5953,USGS 11428300
Buck-Loon Tunnel near Meeks Bay
5999,USGS 11430000
South Fork Rubicon River below Gerle Creek near Georgetown
5951,USGS 11429500
Gerle Creek below Loon Lake near Meeks Bay
5985,USGS 11429340
Loon Lake Powerhouse near Meeks Bay
5993,E_FRMDW
5965,E_HHOLE
5984,E_GERLE
5995,E_LOONL
5954,SLV001
6003,EDP003
5934,PLM001
5970,ALD001
5952,I_RUB002
6008,Local inflow to Rubicon River near Foresthill
5997,Local inflow to Middle Fork
 American River at Interbay Dam
5956,I_MFA036
5971,I_HHOLE
5964, Hell Hole Reservoir Local Inflow
5988,NFF027
5960,C_NFF027
5990,USGS 11404500 
North Fork Feather River
at Pulga
5975,NFF028
6016,C_NFF028
5966,NFF029
5977,C_NFF029
5994,I_NFF029
6017,Local Inflow
5972,USGS 11404400
North Fork Feather River
below  Poe Dam
5969,Poe Forebay
5981,D_NFF029_POE006
5980,Poe Tunnel
5968,C_NFF030
6009,NFF030
6018,D_NFF035_CST004
6007,Cresta Tunnel
6019,C_NFF034
6020,NFF034
6023,C_NFF035
6024,NFF035
6028,Cresta Forebay
6030,C_GZL007
6034,GZL008
6037,NFF039
6040,C_NFF038
6042,Grizzly Forebay
6032,C_GFT003
6039,C_GZL008
6038,USGS 11404300 
Grizzly Creek  below  Diversion  Dam
6035,GZL007
6033,Grizzly Forebay Tunnel
6053,USGS 11403700 
Bucks Creek Powerhouse  at Storrie
6036,BUK007
6066,USGS 11404240 
Grizzly Powerplant  near Storrie
6043,Grizzly Tunnel
6062,C_BUK007
6052,C_NFF039
6041,USGS 11403530 
Bucks Creek  below  Diversion  Dam
near Bucks Lodge
6044,C_LBUCK
6059,LBUCK
6050,Lower Bucks Lake
6046, BUCKS
6064,S_BUCKS
6055,I_BUCKS
6069,E_BUCKS
6068,C_BUCKS
6058,USGS 11404360 
Cresta Powerhouse  near Pulga
6070,GZL009
6072,I_GZL009
6075,Local Inflow
6080,NFF020
6079,C_POE006
6100,C_CST004
6095,D_GZL008_GFT003
6097,C_GZL009
6091,C_GRT003
6107,D_LBUCK_GRT003
6096,NFF038
6104,C_NFF045
6106,NFF045
6093,NFF046
